idPlayer,namePlayer,dateBirth,numberJersey,idTeam,teamName,slugTeam,cityTeam,slugPlayer,yearSeasonFirst,yearSeasonLast,yearDraft,numberRound,numberOverallPick,slugSeason,nameSchool,nameOrganizationFrom,heightInches,weightLBS,countSeasonsPlayed,pts,ast,treb,countAllStarGames,ratioPIE,urlNBAAPI,nameFirst,nameLast,namePlayerAbbr,codeTeam,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto
200793,Dee Brown,1984-08-17,,0,"","","",dee_brown,2007,2009,2006,2,46,career,Illinois,Illinois/USA,,,2,2.1,1.8,1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200793,Dee,Brown,D. Brown,"",https://stats.nba.com/player/200793,https://stats.nba.com/media/players/230x185/200793.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200793.png,https://stats.nba.com/media/players/700/200793.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200793.png
200794,Paul Millsap,1985-02-10,4,1610612743,Nuggets,DEN,Denver,paul_millsap,2007,2020,2006,2,47,2019-20,Louisiana Tech,Louisiana Tech/USA,79,257,13,11.9,1.6,5.9,,0.106,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200794,Paul,Millsap,P. Millsap,nuggets,https://stats.nba.com/player/200794,https://stats.nba.com/media/players/230x185/200794.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200794.png,https://stats.nba.com/media/players/700/200794.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200794.png
200796,Leon Powe,1984-01-22,7,1610612738,Celtics,BOS,Boston,leon_powe,2007,2011,2006,2,49,career,California,California/USA,80,240,5,6.2,0.3,3.8,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200796,Leon,Powe,L. Powe,celtics,https://stats.nba.com/player/200796,https://stats.nba.com/media/players/230x185/200796.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200796.png,https://stats.nba.com/media/players/700/200796.png,https://stats.nba.com/media/players/230x185/200796.png
200797,Ryan Hollins,1984-10-10,,0,"","","",ryan_hollins,2007,2016,2006,2,50,career,California-Los Angeles,UCLA/USA,,,9,3.7,0.3,2.2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200797,Ryan,Hollins,R. Hollins,"",https://stats.nba.com/player/200797,https://stats.nba.com/media/players/230x185/200797.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200797.png,https://stats.nba.com/media/players/700/200797.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200797.png
200798,Cheikh Samb,1984-10-22,,0,"","","",cheikh_samb,2008,2009,2006,2,51,career,"",Senegal/USA,,,1,1,0,1.4,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200798,Cheikh,Samb,C. Samb,"",https://stats.nba.com/player/200798,https://stats.nba.com/media/players/230x185/200798.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200798.png,https://stats.nba.com/media/players/700/200798.png,https://stats.nba.com/media/players/230x185/200798.png
200801,Hassan Adams,1984-06-20,,0,"","","",hassan_adams,2007,2009,2006,2,54,career,Arizona,Arizona/USA,,,1,2.5,0.2,1.2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200801,Hassan,Adams,H. Adams,"",https://stats.nba.com/player/200801,https://stats.nba.com/media/players/230x185/200801.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200801.png,https://stats.nba.com/media/players/700/200801.png,https://stats.nba.com/media/players/230x185/200801.png
200806,Damir Markota,1985-12-26,52,1610612749,Bucks,MIL,Milwaukee,damir_markota,2007,2007,2006,2,59,career,"",Croatia/USA,82,225,0,1.7,0.2,1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200806,Damir,Markota,D. Markota,bucks,https://stats.nba.com/player/200806,https://stats.nba.com/media/players/230x185/200806.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200806.png,https://stats.nba.com/media/players/700/200806.png,https://stats.nba.com/media/players/230x185/200806.png
200807,Will Blalock,1983-09-08,8,1610612765,Pistons,DET,Detroit,will_blalock,2007,2007,2006,2,60,career,Iowa State,Iowa State/USA,72,205,1,1.8,1.2,1.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200807,Will,Blalock,W. Blalock,pistons,https://stats.nba.com/player/200807,https://stats.nba.com/media/players/230x185/200807.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200807.png,https://stats.nba.com/media/players/700/200807.png,https://stats.nba.com/media/players/230x185/200807.png
200809,Chris Quinn,1983-09-27,20,1610612748,Heat,MIA,Miami,chris_quinn,2007,2013,,,,career,Notre Dame,Notre Dame/USA,74,175,6,4.5,1.9,1.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200809,Chris,Quinn,C. Quinn,heat,https://stats.nba.com/player/200809,https://stats.nba.com/media/players/230x185/200809.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200809.png,https://stats.nba.com/media/players/700/200809.png,https://stats.nba.com/media/players/230x185/200809.png
200810,Allan Ray,1984-06-17,,0,"","","",allan_ray,2007,2008,,,,career,Villanova,Villanova/USA,,,1,6.2,0.9,1.5,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200810,Allan,Ray,A. Ray,"",https://stats.nba.com/player/200810,https://stats.nba.com/media/players/230x185/200810.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200810.png,https://stats.nba.com/media/players/700/200810.png,https://stats.nba.com/media/players/230x185/200810.png
200811,Lou Amundson,1982-12-07,17,1610612756,Suns,PHX,Phoenix,lou_amundson,2007,2016,,,,career,Nevada-Las Vegas,Nevada-Las Vegas/USA,81,220,10,3.7,0.4,3.6,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200811,Lou,Amundson,L. Amundson,suns,https://stats.nba.com/player/200811,https://stats.nba.com/media/players/230x185/200811.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200811.png,https://stats.nba.com/media/players/700/200811.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200811.png
200814,Tarence Kinsey,1984-03-21,8,1610612763,Grizzlies,MEM,Memphis,tarence_kinsey,2007,2009,,,,career,South Carolina,South Carolina/USA,78,189,3,4.7,0.5,1.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200814,Tarence,Kinsey,T. Kinsey,grizzlies,https://stats.nba.com/player/200814,https://stats.nba.com/media/players/230x185/200814.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200814.png,https://stats.nba.com/media/players/700/200814.png,https://stats.nba.com/media/players/230x185/200814.png
200816,Jorge Garbajosa,1977-12-19,,0,"","","",jorge_garbajosa,2007,2008,,,,career,Spain,Spain/USA,,,1,8,1.7,4.7,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200816,Jorge,Garbajosa,J. Garbajosa,"",https://stats.nba.com/player/200816,https://stats.nba.com/media/players/230x185/200816.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200816.png,https://stats.nba.com/media/players/700/200816.png,https://stats.nba.com/media/players/230x185/200816.png
200818,Justin Williams,1984-05-12,,0,"","","",justin_williams,2007,2008,,,,career,Wyoming,Wyoming/USA,,,2,3.4,0,3.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200818,Justin,Williams,J. Williams,"",https://stats.nba.com/player/200818,https://stats.nba.com/media/players/230x185/200818.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200818.png,https://stats.nba.com/media/players/700/200818.png,https://stats.nba.com/media/players/230x185/200818.png
200821,Yakhouba Diawara,1982-08-29,9,1610612743,Nuggets,DEN,Denver,yakhouba_diawara,2007,2010,,,,career,Pepperdine,Pepperdine/USA,79,225,4,3.5,0.7,1.4,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200821,Yakhouba,Diawara,Y. Diawara,nuggets,https://stats.nba.com/player/200821,https://stats.nba.com/media/players/230x185/200821.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200821.png,https://stats.nba.com/media/players/700/200821.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200821.png
200822,Pops Mensah-Bonsu,1983-09-07,,0,"","","",pops_mensah-bonsu,2007,2011,,,,career,George Washington,George Washington/USA,,,3,3,0.2,3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200822,Pops,Mensah-Bonsu,P. Mensah-Bonsu,"",https://stats.nba.com/player/200822,https://stats.nba.com/media/players/230x185/200822.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200822.png,https://stats.nba.com/media/players/700/200822.png,https://stats.nba.com/media/players/230x185/200822.png
200826,J.J. Barea,1984-06-26,5,1610612742,Mavericks,DAL,Dallas,j.j._barea,2007,2020,,,,2019-20,Northeastern,Northeastern/Puerto Rico,70,180,13,7.2,3.7,1.8,,0.105,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200826,J.J.,Barea,J. Barea,mavericks,https://stats.nba.com/player/200826,https://stats.nba.com/media/players/230x185/200826.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200826.png,https://stats.nba.com/media/players/700/200826.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200826.png
200835,Walter Herrmann,1979-06-26,5,1610612765,Pistons,DET,Detroit,walter_herrmann,2007,2009,,,,career,Argentina,Argentina/USA,81,225,3,5.4,0.4,2.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200835,Walter,Herrmann,W. Herrmann,pistons,https://stats.nba.com/player/200835,https://stats.nba.com/media/players/230x185/200835.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200835.png,https://stats.nba.com/media/players/700/200835.png,https://stats.nba.com/media/players/230x185/200835.png
200837,Mike Hall,1984-06-05,42,1610612764,Wizards,WAS,Washington,mike_hall,2007,2007,,,,career,George Washington,George Washington/USA,80,230,1,1,0.5,1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200837,Mike,Hall,M. Hall,wizards,https://stats.nba.com/player/200837,https://stats.nba.com/media/players/230x185/200837.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200837.png,https://stats.nba.com/media/players/700/200837.png,https://stats.nba.com/media/players/230x185/200837.png
200839,Mike Harris,1983-06-15,,0,"","","",mike_harris,2008,2014,,,,career,Rice,Rice/USA,,,3,3.4,0.2,2.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200839,Mike,Harris,M. Harris,"",https://stats.nba.com/player/200839,https://stats.nba.com/media/players/230x185/200839.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200839.png,https://stats.nba.com/media/players/700/200839.png,https://stats.nba.com/media/players/230x185/200839.png
200971,Dontell Jefferson,1983-12-15,2,1610612766,Bobcats,CHA,Charlotte,dontell_jefferson,2009,2009,,,,career,Arkansas,Arkansas/USA,77,195,1,4.8,1.5,2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200971,Dontell,Jefferson,D. Jefferson,hornets,https://stats.nba.com/player/200971,https://stats.nba.com/media/players/230x185/200971.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200971.png,https://stats.nba.com/media/players/700/200971.png,https://stats.nba.com/media/players/230x185/200971.png
200978,Jeremy Richardson,1984-03-01,32,1610612737,Hawks,ATL,Atlanta,jeremy_richardson,2007,2009,,,,career,Delta State,Delta State/USA,79,195,3,1.9,0.1,0.6,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200978,Jeremy,Richardson,J. Richardson,hawks,https://stats.nba.com/player/200978,https://stats.nba.com/media/players/230x185/200978.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200978.png,https://stats.nba.com/media/players/700/200978.png,https://stats.nba.com/media/players/230x185/200978.png
200984,Lance Allred,1981-02-02,41,1610612739,Cavaliers,CLE,Cleveland,lance_allred,2008,2008,,,,career,Weber State,Weber State/USA,83,250,1,1,0,0.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200984,Lance,Allred,L. Allred,cavaliers,https://stats.nba.com/player/200984,https://stats.nba.com/media/players/230x185/200984.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200984.png,https://stats.nba.com/media/players/700/200984.png,https://stats.nba.com/media/players/230x185/200984.png
201043,Randolph Morris,1986-01-02,33,1610612737,Hawks,ATL,Atlanta,randolph_morris,2007,2010,,,,career,Kentucky,Kentucky/USA,83,275,4,1.9,0.1,1.4,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201043,Randolph,Morris,R. Morris,hawks,https://stats.nba.com/player/201043,https://stats.nba.com/media/players/230x185/201043.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201043.png,https://stats.nba.com/media/players/700/201043.png,https://stats.nba.com/media/players/230x185/201043.png
201141,Greg Oden,1988-01-22,20,1610612757,Trail Blazers,POR,Portland,greg_oden,2008,2014,2007,1,1,career,Ohio State,Ohio State/USA,84,273,3,8,0.5,6.2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201141,Greg,Oden,G. Oden,blazers,https://stats.nba.com/player/201141,https://stats.nba.com/media/players/230x185/201141.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201141.png,https://stats.nba.com/media/players/700/201141.png,https://stats.nba.com/media/players/230x185/201141.png
201142,Kevin Durant,1988-09-29,7,1610612751,Nets,BKN,Brooklyn,kevin_durant,2008,2020,2007,1,2,2018-19,Texas,Texas/USA,82,240,12,26,5.9,6.4,,0.162,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201142,Kevin,Durant,K. Durant,nets,https://stats.nba.com/player/201142,https://stats.nba.com/media/players/230x185/201142.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png,https://stats.nba.com/media/players/700/201142.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png
201143,Al Horford,1986-06-03,42,1610612755,76ers,PHI,Philadelphia,al_horford,2008,2020,2007,1,3,2019-20,Florida,Florida/Domincan Republic,81,240,12,11.8,4,6.9,,0.111,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201143,Al,Horford,A. Horford,sixers,https://stats.nba.com/player/201143,https://stats.nba.com/media/players/230x185/201143.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png,https://stats.nba.com/media/players/700/201143.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png
201144,Mike Conley,1987-10-11,10,1610612762,Jazz,UTA,Utah,mike_conley,2008,2020,2007,1,4,2019-20,Ohio State,Ohio State/USA,73,175,12,14.4,4.5,3.2,,0.096,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201144,Mike,Conley,M. Conley,jazz,https://stats.nba.com/player/201144,https://stats.nba.com/media/players/230x185/201144.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png,https://stats.nba.com/media/players/700/201144.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png
201145,Jeff Green,1986-08-28,32,1610612745,Rockets,HOU,Houston,jeff_green,2008,2020,2007,1,5,2019-20,Georgetown,Georgetown/USA,80,235,11,8.9,0.9,2.8,,0.085,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201145,Jeff,Green,J. Green,rockets,https://stats.nba.com/player/201145,https://stats.nba.com/media/players/230x185/201145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png,https://stats.nba.com/media/players/700/201145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png
201146,Yi Jianlian,1987-10-27,9,1610612751,Nets,NJN,New Jersey,jianlian_yi,2008,2012,2007,1,6,career,"",Guangdong Southern/China,84,250,5,7.9,0.7,4.9,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201146,Jianlian,Yi,J. Yi,nets,https://stats.nba.com/player/201146,https://stats.nba.com/media/players/230x185/201146.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201146.png,https://stats.nba.com/media/players/700/201146.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201146.png
201147,Corey Brewer,1986-03-05,13,1610612750,Timberwolves,MIN,Minnesota,corey_brewer,2008,2020,2007,1,7,2019-20,Florida,Florida/USA,81,188,12,2,0.5,2,,0.059,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201147,Corey,Brewer,C. Brewer,timberwolves,https://stats.nba.com/player/201147,https://stats.nba.com/media/players/230x185/201147.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201147.png,https://stats.nba.com/media/players/700/201147.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201147.png
201148,Brandan Wright,1987-10-05,,0,"","","",brandan_wright,2008,2018,2007,1,8,career,North Carolina,North Carolina/USA,,,9,7,0.5,3.6,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201148,Brandan,Wright,B. Wright,"",https://stats.nba.com/player/201148,https://stats.nba.com/media/players/230x185/201148.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201148.png,https://stats.nba.com/media/players/700/201148.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201148.png
201149,Joakim Noah,1985-02-25,55,1610612746,Clippers,LAC,LA,joakim_noah,2008,2020,2007,1,9,2019-20,Florida,Florida/USA,83,232,12,1.7,0.7,3.3,,0.08,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201149,Joakim,Noah,J. Noah,clippers,https://stats.nba.com/player/201149,https://stats.nba.com/media/players/230x185/201149.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201149.png,https://stats.nba.com/media/players/700/201149.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201149.png
201150,Spencer Hawes,1988-04-28,0,1610612755,76ers,PHI,Philadelphia,spencer_hawes,2008,2017,2007,1,10,career,Washington,Washington/USA,85,245,10,8.7,1.9,5.7,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201150,Spencer,Hawes,S. Hawes,sixers,https://stats.nba.com/player/201150,https://stats.nba.com/media/players/230x185/201150.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201150.png,https://stats.nba.com/media/players/700/201150.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201150.png
